用户昵称,性别,评论内容,被回复用户,评论层级,用户当前等级,点赞数量,回复时间
KLMLkk,男,"在公共场合使用高磅弓，明确违反治安管理处罚条例，基本都会被没收弓的，所以不推荐。
想玩弓箭猎猫直接用老鼠笼子抓回家当靶子就行了。",我在动车上疯狂睡,2级评论,6,9,2024-03-09 00:13:46
KLMLkk,男,"回复 @bili_43494973064 :额，这个条例仅限于可以合法持有弓箭，公共场合是不能携带、展示、使用可立刻激发的弓箭的，属于违反治安管理处罚条例的行为。
说正经的猎猫不推荐用弓，到时候被全面禁了就不好了。",我在动车上疯狂睡,2级评论,6,3,2024-03-09 00:15:49
nld卫星,保密,理性捕杀流浪猫，批量专业处理,,1级评论,6,4,2024-01-20 23:04:11
崎玉先生,保密,支持！建议推行有奖捕杀流浪猫狗！[tv_点赞],,1级评论,6,39,2023-08-04 11:40:40
lwper907,男,你個fw叫什麼😋 這是英雄,,1级评论,5,29,2024-04-18 13:29:46
冷藏冷冻箱,保密,回复 @飛飛兔阿妹 :挺好的，又不是虐猫，弓箭贯穿伤基本都是一击毙命。,lwper907,2级评论,5,4,2024-04-22 14:28:22
27643091662_bili,保密,既然这位拍摄的人觉得杀害流浪猫是垃圾，既然这么高尚伟大，那么请这位伟大高尚的人把小区的所有流浪猫收养了，做不到就不要在哪里BB，不要当了婊子又立牌坊，老子最讨厌这种人，这位就是英雄。,,1级评论,6,28,2024-04-04 17:12:43
菜_van,男,标题谁写的！了解过流浪猫的危害吗[疑惑],,1级评论,6,3,2025-01-19 19:08:53
结城猫猫子,保密,加油，以色列！,,1级评论,5,3,2024-11-22 02:11:33
realDonaldJT,保密,注意安全，别误伤就行,,1级评论,3,3,2024-11-02 00:49:47
霸天巨神无敌火影之王,男,你不要走💪😡🤳  😒对，是我干的,,1级评论,6,3,2024-10-03 15:52:08
xctcy242023,保密,复合弓太危险，还是棍棒好。,,1级评论,3,3,2024-09-01 16:01:26
郑县大军阀-爱猫人士,保密,猫的反应力是射箭精英的七倍，不舒服会自己变成尸体[生气],,1级评论,3,3,2024-05-05 23:08:14
碧藍色的夢,保密,什么牌子的弓？买来爱哈基米用😋,,1级评论,5,3,2024-04-08 16:57:49
可恨一身五花膘,保密,"居民区使用弓箭确实不对。
捕杀流浪猫狗，清除安全卫生隐患没啥问题。",,1级评论,5,3,2024-03-07 15:32:57
东京对魔特异4课,保密,致敬国一韦鲁斯,,1级评论,6,3,2024-02-23 19:24:26
一元一根的叮咚基,保密,致敬传奇君主苇名弦一郎,,1级评论,5,3,2024-02-22 12:10:13
能文能武十分英俊,保密,猫小子既然认了猫当爹说明自动放弃人权了，那也该被爱爱了,,1级评论,4,3,2024-02-18 15:36:31
肉食解剖爱好者,男,真不知道是什么垃圾才会嘲笑这位英雄[怪我咯],,1级评论,5,27,2024-03-13 18:50:15
BIG-番茄,保密,今天能救鸟，明天就能救人，杀流浪猫保护三有鸟类这是义，给自己姥爷报仇这是孝，不用毒防止误杀这是仁，减少国家的入侵物种这是忠，你侵犯肖像权没有上来给你一拳这是德,,1级评论,6,25,2024-06-05 07:49:55
源赖光从来不抽卡,女,最喜欢评论区的一集,,1级评论,6,3,2024-10-07 14:37:35
天下我独行-,男,"还是那句话
🙌想救，就收养
🙌可怜它，就带回家
🙌宠物是宠物，野猫是野猫
🙌你要是在野外搭猫窝，哥们你怎么不把你家搞成流浪猫棚呢？😅",,1级评论,5,3,2024-08-09 15:31:06
快乐的胖虎灬,保密,那要怎么杀？杀流浪狗可以杀猫不行？杀鸡可以杀猫不行？杀慢了没杀死就说虐待，杀快了秒杀也说虐杀，把你猫当爹是吧[辣眼睛],,1级评论,5,21,2024-04-10 08:23:00
账号已注销,保密,安乐死都会被他们说成虐杀，台湾就有一位宠物医生因为给宠物做安乐死被极端动保夜以继日地辱骂硬生生逼死了,快乐的胖虎灬,2级评论,0,1,2024-04-15 12:11:33
上帝奴隶,保密,"虐你了是吧？流浪猫跟你有关系吗？毁什么圈子了？有30种鸟类灭绝跟流浪猫有直接关系，喜欢就回去养
喜欢还不养
还管其他人的闲事
你怎么不把自己改造成猫棚让猫住",,1级评论,6,20,2024-04-10 01:04:46
说的猫狸,女,哈基米哈基米哈基米哈基米哈基米哈基米哈基米哈基米哈基米,,1级评论,5,2,2024-08-28 18:17:58
KLAS695,保密,"智齿视频男子  支持！
猫奴又破防了捏",,1级评论,5,21,2023-12-02 22:08:39
最强大脑派大星丶,男,我觉得射杀比那些虐杀猫的要合理一点，因为小区里的流浪猫本身会给部分人群带来不舒服，但是对于视频里这个情况，我觉得还是有点不妥，拿着弓在小区里转悠杀猫，有伤到人的风险，毕竟你射杀猫不如不是为了别人单纯就是享受杀戮，那绝对是有精神疾病，而且这要是被小孩看见了。。。我很难想象会在小孩心里,,1级评论,6,5,2025-04-30 10:32:20
identity-,保密,建议直接上开水 这个不会误伤,,1级评论,5,5,2024-02-17 00:00:37
我需要李姐,保密,有一说一，我不希望小区有这种事，并非是爱猫，而是因为我怕他射偏射着人了,,1级评论,6,3,2024-10-07 21:22:04
Zebrazong,保密,容易误伤到人，所以下次用锤子好了,,1级评论,6,3,2024-02-19 19:20:34
黄梓轩_official,男,别误伤到人啊魂淡,,1级评论,6,3,2024-02-14 03:16:21
总渊薮,保密,他干的不对，要是误伤了别人怎么办,,1级评论,4,3,2024-02-08 08:45:43
老鄔菌,保密,唐,,1级评论,4,3,2023-08-05 23:12:00
恩塔罗艾泽拉斯,保密,已举报,,1级评论,6,16,2024-02-26 19:02:52
cuyfiii,保密,举报又没用，至少我还能看到,恩塔罗艾泽拉斯,2级评论,2,1,2024-09-06 20:54:35
镇北の焰,保密,mxz就是你罢！人家又没虐啥，只是bu纱，本来就合法！你那么爱猫，你怎么不去领养回去呢？你又常说过猫在你头上拉屎，在你车上拉屎，到处乱排泄抓花各种东西的感觉吗？什么答辩up,,1级评论,4,13,2024-04-04 15:42:03
猪皮大猪皮,男,我看你才是垃圾，人家是传奇神射手,,1级评论,6,13,2024-03-17 18:07:34
初霁比从前快乐,保密,把猫当爹的神经病们又应激破大防了,,1级评论,6,13,2024-03-04 13:33:42
古泰拉的老百姓,男,其实有更高效的捕猫方式，用弓的话，我觉得还是有点危险了，投药和集中网捕杀的话还是比较好的。[doge],,1级评论,5,1,2025-05-11 14:06:07
jormungandrr_,保密,别搞得我们不能玩啊,,1级评论,6,1,2025-05-11 13:41:09
疯疯又狂狂,保密,真的英雄,,1级评论,6,1,2025-05-11 11:23:36
提尔比茨是北宅,保密,英雄！,,1级评论,5,1,2025-05-11 16:05:54
闊步佬,男,流浪猫大多都是主人弃养随便一扔让它自生自灭，很少有真正意义上的野生猫出现在人类生活区闹市区住宅区，不养随便一扔影响别人生活还不能捕杀吗？半夜叫唤翻垃圾桶没人管就容易携带不知道哪来的病毒，会对人的生活造成诸多困扰,,1级评论,6,1,2025-05-08 12:38:42
史学家_司马迁,保密,已收录至《二十四孝》收藏夹,,1级评论,3,1,2025-04-23 23:14:23
Estrella冰能源,保密,fv,,1级评论,5,1,2025-04-29 22:08:50
lucky_czern,保密,好人,,1级评论,2,1,2025-04-17 07:24:11
月石每一天都在生气,保密,在小区里使用弓箭是不对的，换弹弓也行呀，弹弓威力打死流浪猫也不是不可能，弓箭伤到人后果太严重了,,1级评论,5,1,2025-03-31 11:42:21
bili_57668829686,保密,笑点解析：up主名字,,1级评论,3,1,2025-03-24 22:06:26
Anders神殇,男,说谁垃圾呢[呲牙]我只看到一位传奇弓箭手,,1级评论,6,1,2025-03-23 13:35:54
机动战士小黄鸡,男,好人一生平安,,1级评论,6,1,2025-03-22 10:43:56
龙王-太一,保密,可以考虑吹箭,,1级评论,6,1,2025-03-22 08:46:09
逸心游,男,致敬传奇弓箭手，不过在公共场合用弓还是太危险了,,1级评论,6,1,2025-03-17 20:48:05
爱哭的隔壁老王,保密,而且太招摇，真想除害不如往猫粮里加料,逸心游,2级评论,6,1,2025-03-19 09:23:26
吟游诗人鸿一,男,回复 @爱哭的隔壁老王 :下毒容易误伤本土动物,逸心游,2级评论,5,0,2025-03-23 00:04:04
无所谓的雀雀哟,保密,了不起,,1级评论,5,1,2025-03-26 16:15:58
如果你也没有睡,女,国服谋黄忠！,,1级评论,6,1,2025-03-25 22:09:40
我永远喜欢夜刀神十香,男,烈矢杀敌，箭无虚发！😡,如果你也没有睡,2级评论,6,0,2025-03-31 12:11:37
账号已注销,保密,人身攻击了哈，没有教养的样子好意思说自己爱护小动物？,,1级评论,0,1,2025-03-14 23:54:08
咸鱼酥_,男,我认为不应该用弓，弹弓更好,,1级评论,6,1,2025-03-12 17:49:53
一个好球子,保密,我也干了,,1级评论,6,1,2025-03-15 13:27:41
专杀蟑螂的杀虫剂,保密,[思考]用什么打的,一个好球子,2级评论,4,0,2025-03-15 14:15:05
白嫖and连吃带拿,保密,以前感觉有点残忍现在觉得干的挺好的，那帮傻猫一天到晚叫叫叫，从早叫到晚，我家就养了一母一公还窜到我家院子里叫，还想进行动物本能，而且那猫特恶心，一直在那边发出吐的声音,,1级评论,4,1,2025-02-20 20:57:06
茶叶泡米饭,保密,喂点吃的就老实了,白嫖and连吃带拿,2级评论,6,0,2025-02-20 21:01:56
随缘惜福1324,保密,英雄,,1级评论,6,1,2025-02-20 08:56:22
元夕命小將,保密,我只在意他有没有把箭收回来,,1级评论,5,1,2025-02-16 14:45:54
爱芝士雪豹的丁真,保密,英雄,,1级评论,5,1,2025-02-16 11:25:50
長风起,男,从UP主怼脸拍摄来看，挂两只发情叫春的流浪猫让他大晚上被吵醒一下就老实了,,1级评论,6,1,2025-02-16 08:40:47
Wedexxp,保密,放心他们会剥夺宠物的生育权,長风起,2级评论,6,0,2025-02-18 02:41:08
毒素li,保密,低等的同情心，一个畜牲而已，你去把猪圈里的猪救出来吗,,1级评论,4,1,2025-02-14 22:06:52
无无勿勿,男,毁圈的事情还是少做，尤其这么敏感,,1级评论,5,1,2025-01-25 02:23:18
兔孙Sunny,男,这是反讽吧[笑哭],,1级评论,3,1,2025-01-31 16:40:14
bottle_下饭,男,扫码UP主扫码了,,1级评论,4,1,2025-01-29 10:44:22
加特技的佩恩,保密,还是复合按摩器好用,,1级评论,6,1,2025-01-25 02:06:34
惊鸿明赫,男,英雄,,1级评论,6,1,2025-01-20 20:45:27
我腐木思了,保密,笑点解析:射箭精英,,1级评论,5,1,2025-01-18 16:46:40
Hola奥利给,男,爱猫TV,,1级评论,5,1,2025-01-18 14:27:00
你是大拇哥,男,"复制来的
法律分析：1、公民捕杀流浪狗猫是合法的，有法律依据，因为这是公共安全隐患，如果帽子负责，就由帽子出面捕捉收容，在一定期限内无人领养则人道毁灭之。这是世界上多数国家的通行做法。2、流浪狗猫不是公共财产也不是私有财产，从维护公共安全的角度出发，捕杀流浪狗有其必要性，只要手段正当，不以贩卖盈利为目的，是在法律许可的范围之内的，不用负法律责任。 法律依据：《中华人民共和国家犬管理条例》 第四条 凡未注射狂犬病疫苗的犬（包括无标记犬），一律视为野犬，公安人员、民兵以及广大群众都有权捕杀，不负任何责任。
《中华人民共和国传染病防治法实施办法》（1991年10月4日国务院批准，1991年12月6日卫生部令第17号）第二十九条：狂犬病的防治管理工作按照下列规定分工负责：（一）公安部门负责县以上城市养犬的审批与违章养犬的处理，捕杀狂犬、野犬。...（三）乡（镇）政府负责辖区内养犬的管理，捕杀狂犬、野犬。...

《卫生部、农牧渔业部、公安部关于加强狂犬病预防控制工作的通知》第五条：凡未经免疫，无标（记）牌的犬，一律视为野犬，公安人员、民兵及广大群众均有权捕杀。在城市，由公安部门负责，畜牧兽医、卫生等部门积极配合捕杀狂犬、野犬；在农村，由乡、镇人民政府负责组织力量捕杀狂犬、野犬。
如果只是捕杀野犬，而且没有虐杀，那就是合法合规的，如果这个up主有异议，就请通过全国人大提出建议修改法律，或者直接起诉物业，而不是在网络上断章取义，煽动情绪搞对立[doge]
1我国现行法律上并没有规定杀害野猫违法，法无禁止即自由，如果不存在虐杀，即使道德层面，也没有什么不道德的
2如果野猫抓伤小朋友，谁来负责？
3但是，如果行为人将他人饲养的宠物当成流浪猫杀死的，一般需要承担民事赔偿责任。",,1级评论,3,1,2025-01-14 17:10:17
bili_江湖脚艺人-字母割,保密,爱猫tv之爱爱猫❤[笑哭],,1级评论,5,1,2025-01-02 19:31:19
不和狗互动,保密,你也是,,1级评论,6,1,2024-12-17 12:34:00
账号已注销,保密,这还是个小孩吧 别这么骂人,,1级评论,0,1,2024-12-12 22:33:52
雪韵春棠,保密,哈基米草船借箭,,1级评论,5,1,2024-12-12 23:39:11
bili_48450250004,保密,"惨绝人寰之1937四川大饥荒，食人之风盛行，县长不堪刺激精神崩溃

1936年5月4日《天津日报》上的《成都通讯》说：“今年树皮吃尽，草根也吃完，就想到死人的身上。听说死尸的肉每斤卖五百文，活人肉每斤卖一千二百文……”",,1级评论,5,1,2024-12-11 06:32:32
Viktor激活,男,不推荐，不够高效,,1级评论,6,1,2024-12-06 04:46:47
乖宝波迪,男,"鼓励领养流浪动物，保护野外保护动物；既反对虐待猫狗行为，也反对流浪动物破坏城市生态。
家养的宠物尽情喜爱，无权伤害；户外的流浪动物扑杀到底，合理合法。
让我们所有人一起努力，以“以人为本”的理念，保护我们的动物和环境，合作共赢",,1级评论,6,1,2024-12-03 09:08:05
you开心ok,男,这名字也太幽默了吧【合肥射箭精英邀请赛的个人空间-哔哩哔哩】 https://b23.tv/VqqEPIm,,1级评论,6,1,2024-11-19 01:06:54
骑着闰土的迅哥儿,保密,这才是年少有为，敢做敢当,,1级评论,6,1,2024-11-18 10:15:45
手机号对不对啊,保密,能理解，半夜发情谁顶得住,,1级评论,5,1,2024-11-12 17:57:32
GHG全女游戏工作室,保密,好帅啊[星星眼],,1级评论,5,1,2024-11-15 09:11:46
PicFun,保密,好像是这小孩的爷爷被流浪猫抓了,,1级评论,5,1,2024-11-13 01:21:03
煌晶树叶,保密,长官辛苦了,,1级评论,5,1,2024-11-08 22:36:51
开若先生,男,好[鸡腿],,1级评论,5,1,2024-11-12 15:39:48
ojojS,保密,但还是不建议去杀流浪猫，因为不好处理，你杀了我也不好处理，流浪猫的尸体上可能会有很多细菌啊，和疾病什么的,,1级评论,4,1,2024-11-12 07:34:53
爱是你耳边上勾拳,保密,好,,1级评论,6,1,2024-11-10 17:38:30
幽默东小虫哥,女,垃圾说的是流浪猫,,1级评论,5,1,2024-11-09 13:51:50
斯莱-马博,保密,下次应该用弹弓的,,1级评论,6,1,2024-11-09 12:12:48
艾吉奥-奥迪托雷,男,哈基米：我没意见,,1级评论,6,1,2024-11-03 17:23:05
瀚海空无,保密,射箭精英,,1级评论,5,1,2024-11-03 04:27:51
凼仔囉柚超人,保密,👨：你无处可逃！我！是猎人！,,1级评论,4,1,2024-10-29 05:43:35
我欠你个大会员,保密,"其他倒无所谓，只是不推荐在小区用弓箭。
说实话你技术再好万一射骗了呢，而且看见一个人在小区里拿着箭晃悠，是个人都会担心吧（虽说拍视频的这个人重点不在这上面）",,1级评论,6,1,2024-10-26 22:51:02
潘宏爱玩炫,保密,笑点解析:射箭精英邀请赛,,1级评论,5,1,2024-10-26 16:17:40
至尊超人_,保密,自古英雄出少年啊,,1级评论,5,1,2024-10-15 10:56:03
星凛Rin,保密,致敬英雄,,1级评论,6,1,2024-10-11 09:16:21
纯真丁一郞,男,好样的韦鲁斯,,1级评论,6,1,2024-10-09 13:43:58
Concerto_in_C,保密,城市猎人，建议以后学一下那个欧洲那边狩猎后拍照，一手拿弓，一手拿猎物[脱单doge],,1级评论,5,1,2024-10-08 10:06:03
芝士小镜,保密,哈基米哈基米哈基米,,1级评论,4,1,2024-10-07 17:32:03
哈基蔻0一o,保密,致敬传奇惩戒之箭,,1级评论,4,1,2024-10-06 05:19:06
未注销用户1,保密,懂了，不猎杀猫了，直接来杀人。毕竟你杀了一只猫，你会被录视频在网上骂，但是你杀了个人，网上人就会感觉害怕,,1级评论,4,1,2024-10-02 16:53:31
九子_Ka,保密,没有得猫爪瘟导致的,,1级评论,6,1,2024-09-29 01:18:07
雷德王_拉库雷斯,男,致敬传奇谋黄忠,,1级评论,5,1,2024-09-27 16:48:22
我爱摸头63,保密,被弓形虫侵蚀大脑了吧你,,1级评论,4,1,2024-09-27 20:41:06
绫波含笑,男,太可怕了，刚看完弓形虫科普,我爱摸头63,2级评论,5,0,2024-10-02 09:24:33
oil彭粟栋,保密,残忍？  消费者纠纷问题 ，发现网络上有人使用视频引流 断章取义，合肥射箭精英邀请赛 就是我干的,,1级评论,4,1,2024-09-25 21:03:08
Zood___,保密,干得好，希望世界上能多一点这样的正义之士，我说的是捕杀害虫比如流浪猫的人士，不是这个举手机的垃圾,,1级评论,5,1,2024-09-14 04:20:37
未音mioto,男,回复 @貓咪愛好者小妤 :绿毛蛙就是喜欢跳[喜极而泣],Zood___,2级评论,6,3,2024-09-19 12:41:07
