用户昵称,性别,评论内容,被回复用户,评论层级,用户当前等级,点赞数量,回复时间
就是零点六一八,男,"看了看，评论区，对于安乐死和虐杀争议很大。就个人而言（可能是非常想当然的观点），这主要看实施者的主观意向，注重的是结果那就是安乐死，注重过程那就是在虐杀。
本人能想到比较方便的安乐死，还不产生纠纷的办法就是：事先准备好一个不透光的箱子，然后在猫脖子上勒紧扎带，再迅速将猫扔进箱子中，等待15分钟后，取出猫的尸体妥善处理。这一方法直接将死亡过程变为不可观测，就不存在虐杀这一说辞。",,1级评论,6,2,2021-09-04 00:08:34
反对形式主义,女,窒息，还不如装麻袋直接爆头，一瞬间的事,就是零点六一八,2级评论,5,6,2021-09-04 08:45:05
名叫小黑的猫,女,回复 @宋哀帝完颜九妹 :我先说我爱猫哦，所以我才觉得一击必杀有必要，没必要虐杀,就是零点六一八,2级评论,6,4,2021-09-04 10:15:18
吃草莓的香草,女,我喜欢猫猫，也喜欢狗狗，还喜欢小松鼠，小兔子，小鸡，小鹿，小鸟，当然我最喜欢人类，虽然人类没有那么可爱，但主要我是人类,,1级评论,6,2,2021-09-03 22:49:21
你蠢我顺从,保密,流浪猫狗都挺烦的,,1级评论,5,2,2021-09-03 21:24:49
梅汁分我一半,保密,捕捉后选育，不合格安乐死，合格的饲养过段时间集中屠宰卖餐馆,,1级评论,5,2,2021-09-03 21:20:26
叫Papyrus的有这么多吗,男,品种猫相较于流浪猫，性格更加稳定，是这样吗，一直想养只猫,,1级评论,6,2,2021-09-03 21:18:13
洛书还是摸鱼吧,保密,"是的，不算是噱头，从我家8只田园猫和8只品种猫的角度来看，品种猫的确养猫体验更好一些。我不认同楼上说的性格好坏不是问题，那恰恰是大问题，其实日常饮食，打理这些，你只要感兴趣网上都有各种教学，学了就能很直接的看到成果，但性格的矫正真的太难了。像我家就有只捡回来的流浪猫养了三年多，至今看到人就跑，摸不得碰不得，试了很多方法就是不亲人，还有只始终学不会用猫砂的，就爱乱尿，脑壳疼，相比之下布偶的确省心很多[无语]。
看你养猫需求，我感觉品种猫就像一个手机拍照，厂家已经给你设定好了，按快门拍照就行，领养的田园猫就是单反，有很多参数需要有时间和耐心去调，调的好能拍出效果更好的照片，调不好那还不如手机拍拍算了[辣眼睛]",叫Papyrus的有这么多吗,2级评论,6,4,2021-09-04 04:26:43
白夙丶,男,先天选育是一方面，后天培养是关键，3、4周大的小野猫拿回家社会化训练，也可以做到温顺,叫Papyrus的有这么多吗,2级评论,6,3,2021-09-03 21:42:12
hxdl0917,男,很难不支持up[OK],,1级评论,6,2,2021-09-03 18:56:14
ls逍轩,男,为啥不直接割了，然后简单包扎然后放了，是死是活看它们，对了，一定要做标记,,1级评论,6,2,2021-09-03 18:27:34
ls逍轩,男,回复 @同在一個世紀幸運的事 :是，还有一点，猫在死前喜欢藏起来，那不就更危险了。要是真实行还得观察一段时间。不然绝育确实太费钱，即使如此还是有不少问题。不过集体安乐死也容易产生很多不稳定因素。只能说多取舍。,ls逍轩,2级评论,6,1,2021-09-04 03:16:00
ls逍轩,男,回复 @四川打野 :唉，其实安乐死特别容易激化矛盾，就不说爱猫人士了，走丢的猫，还有平时喂野猫的。等等，其实我可能也是偏激了，爬华山，走了一路基本上都是猫，其他的野生动物，比如很常见的松鼠也是基本没了。说真的就这以后，对猫没啥好感了。反而比较讨厌,ls逍轩,2级评论,6,1,2021-09-04 03:12:21
蝴蝶歌无声,女,怎么说呢任何极端的做法都不行 包括无脑投喂和简单直接的全部扑杀 流浪动物的治理 是一个很大的课题 真正的动保人应该有充满爱的铁石心肠。。。。,,1级评论,6,2,2021-09-03 16:11:23
蝴蝶歌无声,女,回复 @我就是白菜呀 :对呀看以后吧,蝴蝶歌无声,2级评论,6,1,2021-09-04 12:42:20
白菜可是planA,男,回复 @蝴蝶歌无声 :只能说是现代科学无解，至于以后谁知道呢[笑哭]说不定过两年就发现或者发明了什么新的东西恰好解决了呢,蝴蝶歌无声,2级评论,6,1,2021-09-04 00:19:27
亚亚罗爱罗,女,我感觉国内对保护动物啥的一直都是疲于应付的感觉,,1级评论,6,2,2021-09-03 15:27:07
Corleone的海航食堂,保密,"我现在在我身边的人里面在努力科普相关的东西
希望更多的人能懂这些东西
虽然真的很难，特别是老年人
好在我奶奶已经不随便喂野猫了
我妈也是，老夫深表欣慰………",,1级评论,6,2,2021-09-03 15:21:33
账号已注销,保密,猫不做绝育到了发情期大概率跑掉，而农村养猫并不是养宠物，仅仅是用来抓老鼠，一般也不会给猫做绝育，猫这个东西散养基本养不熟，除非关在屋里养，而农村是不可能这样养猫的，早期的流浪猫好像就是农村开始的,,1级评论,0,2,2021-09-03 14:48:40
账号已注销,保密,回复 @是阿兰兰兰兰兰呀 :农村的流浪猫确实比城市少,账号已注销,2级评论,0,1,2021-09-03 19:06:08
账号已注销,保密,回复 @是阿兰兰兰兰兰呀 :的确，我以前在老家养了一只狸花猫，长大后自己跑了,账号已注销,2级评论,0,1,2021-09-03 19:04:41
灰风鸟,保密,那些弹幕里说人类也是入侵物种的，人类也是弱肉强食打压别的生物的，人up开篇说的啥都没看吗[藏狐],,1级评论,6,2,2021-09-03 14:30:03
八咫之鏡,保密,老祖宗花了千百万年努力进化到了生物链的最顶端。又些人却还自责了起来🤣,灰风鸟,2级评论,6,2,2021-09-03 15:17:29
白菜可是planA,男,这波啊，这波是人类罪不可遏，建议说这话的人自啥谢罪,灰风鸟,2级评论,6,1,2021-09-03 22:12:01
狼还来么,保密,什么动物泛滥成灾都不是什么好事，包括人。这就是狼多了兔子就被捕光了，狼少了，兔子多了，草坪就被啃光了。合理控制，平衡最好。,,1级评论,6,2,2021-09-03 13:43:31
非科学伏特加怪人,男,其实基本源头就是要么家养宠物被弃养/偷跑，而且是没绝育，才会成为街头流浪动物到处去繁衍，所以绝育真的很重要，那些把绝育和虐待挂钩的空脑壳物种，他们是get不到不绝育，让猫狗肆意繁殖对大环境的影响的。总的来说他们的感同身受是自私虚无的，站在是站在至高顶端看下来的，简单来说就是站着说话不腰疼。[藏狐][藏狐][藏狐],,1级评论,6,2,2021-09-03 13:18:32
非科学伏特加怪人,男,所以真的爱它，请对它负责，门窗锁好，按宠物身体情况去进行绝育或治疗，你好我好大家好。,非科学伏特加怪人,2级评论,6,1,2021-09-03 13:20:07
陈光朗,保密,《任天堂猫狗》 应该大卖的，多么干净卫生无负担啊[OK],,1级评论,6,2,2021-09-03 13:02:11
LDM,保密,嗯........养条狗让它去咬呢,,1级评论,6,2,2021-09-03 12:48:40
全世界最好的萌虎,保密,嗯，狗狗可以赢无数次，但狗狗输一次主人真的会很心疼[tv_皱眉],LDM,2级评论,6,4,2021-09-03 13:06:14
八咫之鏡,保密,别去，小心说你虐待,LDM,2级评论,6,2,2021-09-03 15:20:53
但丝没有关西,保密,都是人干预动物自然生活规律的造成，很多鸟类因为人类居住面积的扩大就生存环境变恶劣，打破了原来和捕食者关系的平衡越来越处于劣势一方，投喂流浪猫又助长了了城市里流浪猫数量，更加不平衡,,1级评论,6,2,2021-09-03 12:44:43
竹马快跑！,保密,请问如何复制网址？我想把这个转给别人看看,,1级评论,6,2,2021-09-03 12:21:52
癞蛤美,男,点视频下面的转发就行,竹马快跑！,2级评论,6,1,2021-09-03 12:27:53
品鉴家ovo,男,喜欢就带回家养 不想养就别站着制高点批判,,1级评论,6,2,2021-09-03 12:16:10
街角遇到喵,男,我建议流浪动物应该由收容机构进行收容，然后在收容机构官网上把每个动物都配上图片或者几秒钟的视频和笼子编号，然后下面有一个倒计时，如果倒计时结束了这只没人收养，就进行安乐死，如果有人愿意领养，由领养人带动物去检查绝育，让他们花点钱才舍不得再次遗弃，这样是不是更加规范一点，如果是那种最近真的没时间过段时间就能领养的，在提交资料后，带着动物做完绝育，按照天数交钱让机构代养几天，up你觉得这样可行吗？我也是挺希望规范的，你说的很对，但是真的有很多人打着这个旗号去虐待流浪动物的，这个是不得不承认的事情。有的时候你刚说你喜欢动物就被人攻击你是爱动物人士，就开始无休无止的谩骂争吵。前段时间柴犬初七被偷走主人48小时找到了发现只剩下半只了，我看了评论超过一半的人在骂主人，很少有人去谴责偷狗贼，和随便收狗的狗肉摊摊主，因为偷狗贼和狗肉摊摊主是一个解决不了的问题所以大家自觉的认为这些人存在有一定的合理性，选择攻击更加容易被他们攻击到的狗主人。,,1级评论,6,2,2021-09-03 11:52:35
J_Lovecraft,男,我现在有了一个新的问题：既然我国和东南亚都有乌鸦，那我国的乌鸦为什么不能像东南亚的乌鸦一样，通过抢夺流浪猫的食物来制衡流浪猫呢？更具体一点，我想了解我国的乌鸦和东南亚的乌鸦在品种，生态位，生活环境等等各种方面都有什么区别，谢谢大家解惑,,1级评论,6,2,2021-09-03 11:43:17
账号已注销,保密,北方人表示东方喜鹊在当地是为数不多敢直接和流浪猫正面硬刚的鸟类，一般东方喜鹊多的地方流浪猫就会少一些，虽然喜鹊有时也捕食其他鸟类，但毕竟是本地物种，而且捕食能力不强，不会像猫一样赶尽杀绝。,J_Lovecraft,2级评论,0,4,2021-09-03 12:19:48
白夜的星空tsl,男,回复 @将旅人 :我这里整个城市里都没河,J_Lovecraft,2级评论,6,1,2021-09-04 14:27:14
4254ddft,保密,没想到猫都有这么多事，人类果然是爱自找麻烦的动物,,1级评论,5,2,2021-09-03 11:33:47
加班猝死ed,保密,有去各种民间流浪动物收容所做过义工的吗[吃瓜]去过的还有几个对这种组织有好感的？我给你供起来拜一拜[给心心],,1级评论,6,2,2021-09-03 10:20:43
素质型黑猫厨,男,我只养好我的猫猫,,1级评论,6,2,2021-09-03 09:54:14
苍枝黯,男,up逻辑很硬，说的没毛病。,,1级评论,6,2,2021-09-03 08:54:35
东借不了吸猫,保密,一开始就是我家里人不同意我养猫，后来我强制从外面抱回一只猫，然后就开始养了，还别说挺容易的 ，现在已经养过超过5只猫了。有三只已经去世了（自然死亡老死的）。还有一次送给我姐姐养的了，养猫其实很简单，特别是中国田园猫，一点猫粮一点水，每天这么搞，在你家里活十年，不成问题。 那些投喂流浪猫的，请带回tnd家养，我前三只猫都是流浪猫，并不tnd难养，这玩意儿生存能力比你还强。,,1级评论,6,2,2021-09-03 08:13:08
无头罗赛异闻录,保密,我父母家里就有一只，玳瑁色的土猫。是我看他们家里鼠患太严重，直接抱过去的。挺乖巧也没啥需要注意的，一盆猫食一碗水，注意铲一下屎就行。说实话，土猫除了比不上品种猫颜值外，聪明乖巧的不少，甚至猫粮也不用买多贵的。真的很容易照顾的。,东借不了吸猫,2级评论,6,1,2021-09-03 11:27:24
东借不了吸猫,保密,打错字了 是只,东借不了吸猫,2级评论,6,1,2021-09-03 08:13:54
狼三刀,保密,支持一波，家里的肉和鱼都被流浪猫给偷走了！！可恶！,,1级评论,6,2,2021-09-03 07:38:40
卑微小电,男,在我们那流浪猫都给人抓了炖鸡+蛇了[doge],,1级评论,6,2,2021-09-03 06:40:33
拿铁不加糖阿,男,说得对,,1级评论,5,2,2021-09-03 04:19:18
凑表脸啊,男,我小区有个老太太，一个月退休金就那么点，基本都拿来买猫粮了。零零散散能十好几只。跟我说，这辈子就让这些猫栓住了。这可能就是个爱好，为爱好花钱，跟我打游戏充值差不多吧。,,1级评论,6,2,2021-09-03 02:56:25
莫度,保密,评论区有些人我都懒的回复，既然你都这样了，我为什么不选择顺从呢？,,1级评论,6,2,2021-09-03 02:23:23
只是一颗齿轮罢了,男,不要高估某些人的智商。,,1级评论,5,2,2021-09-03 02:05:11
我不爱小七,保密,遗弃的人本质上爱的是自己，更本不爱小动物。我家十几年前从院子搬到楼里时没法养狗，把狗都送给了亲戚，让乡下的亲戚好好养。,,1级评论,6,2,2021-09-03 01:29:27
账号已注销,保密,流浪狗泛滥的时候怎么说的[OK]现在把那个劲头也拿出来吧,,1级评论,0,2,2021-09-03 01:06:16
