用户昵称,性别,评论内容,被回复用户,评论层级,用户当前等级,点赞数量,回复时间
游戏爱好者-gong文彬,保密,这种一经落实至少也得拘留吧，犯罪成本真低,,1级评论,6,0,2023-04-29 05:55:59
账号已注销,保密,好！点赞了！,,1级评论,0,0,2023-04-29 02:05:54
账号已注销,保密,漂亮！,,1级评论,0,0,2023-04-29 02:06:10
不吃圣女果的猫,男,好！点赞！,,1级评论,5,0,2023-04-28 21:22:18
瓦棚英灵,保密,@蚊耗无害_  挂一个虐猫玩意,,1级评论,6,0,2023-04-28 20:52:52
喝西瓜ooo,保密,杀生不虐生  虐生基本都是心理有问题的,,1级评论,5,0,2023-04-28 15:32:52
Limooooooooooo,保密,好玩[星星眼],,1级评论,5,0,2023-04-26 17:32:19
bili_3493144572201335,保密,爷嗷汁怎么淋我头上了？,,1级评论,2,0,2023-04-25 02:10:40
深受社恐毒害的男青年,男,还有有志之士记得带三四个人去就行了一个录像一个打架一两个旁边看着打不过去拉偏架还有别打太狠了轻微伤单挑是治安案件不会留案底打群架是聚众斗殴是刑事案件留案底耽误前途,,1级评论,6,0,2023-04-23 06:46:18
这是大坤哥啊,男,真蠢，频繁领养肯定有人起疑心,,1级评论,6,0,2023-04-19 22:53:52
CyberWa1ker,保密,人类不至于和一个动物这样,,1级评论,6,0,2023-04-16 12:05:05
娇静金羽,男,但凡他杀个牛或者杀猪鸭子，鸡什么的。都没事 偏偏杀宠物[笑哭],,1级评论,6,0,2023-04-15 17:25:15
椰椰薄荷柠萌水,保密,别学，会坐牢的。,,1级评论,6,0,2023-04-15 14:55:24
寻觅张真人,男,"君子之于禽兽也,见其生不忍见其死,闻其声不忍食其肉。这不是什么西方白左思维，这是地地道道的中华传统善念，你我生活在同一个环境，如果有人在街上随地大小便，毫无缘由的破坏公共设施，乱丢垃圾，砍伐树木与破坏绿带，这些也都不是人的生命，但你会作何感想，吃吃喝喝的暂且可以讨论，但虐杀不是科学性的捕杀，施虐欲并不是人类健康本欲的一部分，那些当街辱骂自己孩子，对女性做动作，插队，说自己高人一等逼人让座的人，也都不构成违法，但围观者出于义愤上前阻拦，你我能去指责义愤之人吗？那些拿什么违法不违法，人类不人类理由的人，你们这么希望自己活在一个冷漠残酷的毫无信任且风险极大的环境中吗？最后都会反噬到自己身上的。",,1级评论,6,0,2023-04-15 14:13:34
冰的柔,保密,虐猫还管别人的事不管就可以，管他的呢,,1级评论,5,0,2023-04-14 17:06:05
账号已注销,保密,微密鹤，使用燃烧弹击杀，故意杀猫的人,,1级评论,0,0,2023-04-12 02:54:05
账号已注销,保密,拿个匕首嗯，来个三连胜,,1级评论,0,0,2023-04-12 02:53:24
Astronaut1015,男,干得漂亮但千万不要越过法律,,1级评论,5,0,2023-04-12 02:02:20
新竹forever,保密,怂什么,,1级评论,5,0,2023-04-08 08:12:01
巫玥沨卿,保密,这不是挺好么，恶人自有恶人磨，大家看看热闹不也挺好玩[doge]看个视频都能代入进去，情感很丰沛嘛,,1级评论,6,0,2023-04-05 12:40:44
废铁龙,保密,回复 @啵啵大飞 :只能说明见过的世面少，芝麻大点事也费那个劲共情,巫玥沨卿,2级评论,6,0,2023-04-08 00:24:23
啵啵大飞,男,看个视频都代入不了那确实共情能力差,巫玥沨卿,2级评论,6,0,2023-04-05 16:05:14
用镁热的火葬厂,保密,狗咬狗,,1级评论,5,0,2023-04-04 11:19:53
喜欢你的人多了,保密,虐猫女王珏,,1级评论,3,0,2023-04-03 12:36:18
小小的晖皇,男,"虐猫不犯法，但是不符合传统道德基准，但是传播这种视频犯法。
摄制并将虐猫视频上传网络进行传播，引起公众不安，扰乱社会秩序的，公安部门可以依照情节严重程度，按照现行的网络安全法、治安管理处罚法等法律法规依法予以罚款、治安拘留，情节特别严重的，可以寻衅滋事罪追究刑责。",,1级评论,4,0,2023-04-02 16:01:51
废铁龙,保密,虐猫不犯法，虐人是犯罪。扯法也给我认真扯，别跟我玩选择性执法,小小的晖皇,2级评论,6,2,2023-04-07 22:47:57
hjyocly,保密,说实话，视频里的人都可以抓[tv_白眼],,1级评论,5,0,2023-04-01 19:28:59
康浪浪浪康,保密,尼玛过分了，猫能帮人你杀它，心里杀人也不会有顾虑！,,1级评论,6,0,2023-03-26 10:15:09
本昔762,保密,人的本性是不会改变的，只会转移施暴对象。,,1级评论,5,0,2023-03-26 00:11:17
废铁龙,保密,比如这群暴徒对人施暴,本昔762,2级评论,6,0,2023-04-08 00:03:04
NakanoAzuNya,女,解气，但是确实违法了没得说,,1级评论,6,0,2023-03-25 16:29:54
zlaay,保密,[tv_呆][tv_呆][tv_呆],,1级评论,6,0,2023-03-25 16:07:55
bili_51299305555,保密,变态杀人犯在犯罪之前，都有虐杀动物的行为，不要冷漠，这是非常严重的心理问题,,1级评论,5,0,2023-03-25 13:44:54
废铁龙,保密,纳粹颁布了人类第一部成熟的动物福利保护法，人类史上最大的变态杀人案，主犯却特别热爱小动物。心理问题不是你说了算，是临床心理学家说了算，真的有问题也应该是交给心理医生，不是让一群心理更变态的虐人暴徒来动手。,bili_51299305555,2级评论,6,1,2023-04-08 00:07:23
安德森森森s,男,作为人确实没资格去说他毕竟我们自己为了生存也杀害了很多生命自然界弱肉强食法则，把生命当作发泄工具来虐待生命是对生命的亵渎,,1级评论,6,0,2023-03-24 20:17:56
T-T-Z2,保密,看完之后抱紧我家狗，希望不要遇到这样的人(´△｀),,1级评论,5,0,2023-03-24 11:54:56
庭叶竟春,保密,罪有应得,,1级评论,5,0,2023-03-23 12:43:55
弗德里希,保密,回复 @庭叶竟春 :我误会你了，不好意思,庭叶竟春,2级评论,6,0,2023-03-23 16:36:38
弗德里希,保密,回复 @庭叶竟春 :主要是b站一些猫命贵太恶心人了,庭叶竟春,2级评论,6,0,2023-03-23 16:37:30
幽灵爱公主,保密,心里有问题这种人,,1级评论,5,0,2023-03-22 11:00:29
我是个南瓜-,保密,他们虐杀是为了谋利，这一定程度上说明在利益面前他们的底线很低，我完全认同虐杀动物的人以后不一定会成为杀人犯，但是我敢打包票说他们能为了利益去突破底线，那后面他们一定还会继续拉低自己的底线，有任何人觉得他们不会再为了利益拉低底线的都可以来留个名。（让我看看那些为他们开脱的人相不相信他们有所谓的底线）[吃瓜],,1级评论,6,1,2023-03-22 01:58:03
SM丶猫鱼,男,该,,1级评论,6,0,2023-03-22 00:07:30
落叶回到枝头,保密,国内虐杀动物不犯法，因为在法律方面不好去判定。当然虐杀国家保护动物肯定是犯法的，比如熊猫。那直接牢底坐穿。话说回来虽然不犯法吧，如果在没人的地方做这种事情没人知道是运气好。但是千万别当着别人的面，大庭广众之下做这种事，特别是未成年人面前。如果我的孩子因为看到这种事情有样学样去虐杀动物甚至伤人，我直接干死虐猫的。,,1级评论,6,0,2023-03-21 21:37:36
我有一座许愿屋,保密,从开吧,,1级评论,6,0,2023-03-21 17:53:05
水果硬糖ss,保密,真见,,1级评论,6,0,2023-03-21 12:51:56
nbffhjjvffhjn,保密,有些人对猫很关爱，但对他家老人妻女却很暴力，那么他是人渣吗？,,1级评论,5,0,2023-03-21 10:50:52
咬一口sweet,保密,我虽然不喜欢养猫，但是那也是条有血有肉的生命啊，真的不能理解虐杀动物的人怎么能这么变态,,1级评论,5,0,2023-03-20 22:35:25
Angusn_He,男,恶人自有恶人磨,,1级评论,6,0,2023-03-20 19:41:10
中剑三菊,保密,虐猫确实是令人发指的行为，但是在我国还是只停留在在道德层面，但是你私自打人这种就是违法了。,,1级评论,4,0,2023-03-20 14:01:43
势不可挡0-o,保密,抓住报警。至少要留个档案在。这人很恐怖，现在是猫狗，不满足后，就是人了[囧],,1级评论,6,0,2023-03-20 11:28:36
键盘车手injoker,男,我觉得爱猫人士更恐怖[辣眼睛],势不可挡0-o,2级评论,6,3,2023-03-22 21:25:37
喵先到,男,禽兽不如啊。。。我擦嘞,,1级评论,5,0,2023-03-20 09:17:23
丷浅梦丷,男,已阅,,1级评论,6,0,2023-03-19 19:28:08
闪闪的木瓜,男,领养后虐杀难道不是对原主的精神虐待吗？,,1级评论,6,0,2023-03-19 18:22:24
我爱学习嗷嗷嗷嗷嗷,保密,这种人是什么样的心理呢？,,1级评论,5,0,2023-03-19 18:04:04
你還不如信我是秦始王,男,送它回地狱,,1级评论,6,0,2023-03-19 15:42:47
我是苏丹草,男,半斤八两,,1级评论,6,0,2023-03-19 14:14:09
俄伊哈巴友,男,双方都是吃饱了撑的[doge],,1级评论,5,0,2023-03-19 09:26:59
魔戒清尘,保密,虐的是自己养的猫的话，可以用故意损害他人物品，财务罪报警,,1级评论,6,0,2023-03-18 07:29:49
梦aaqqq,女,太坏了,,1级评论,5,0,2023-03-17 23:21:40
吾家有妹名唤桐,保密,痛快一点就是对食物最起码的尊重，虐待就是另一回事了,,1级评论,6,0,2023-03-17 19:25:08
你不要再练习导弹维修,男,虐待心理。不看对象。等到他虐猫没意思就找人下手,,1级评论,5,0,2023-03-17 19:10:45
养不熟的鹿,女,[笑哭]关联到下面21年那个视频， 虐猫冒充领养，领到手后以虐杀为由索要钱财和私照，这么可恶 ，真没想到啊,,1级评论,6,0,2023-03-17 18:20:48
落叶归根成腐朽,男,这跟爱不爱猫没关系，这种行为就是反社会，指不准哪天小东西杀的不痛快就开始找人来了,,1级评论,6,0,2023-03-17 18:10:03
喬之觞,保密,建议把他放逐到缅北去,,1级评论,6,0,2023-03-17 16:43:17
喬之觞,保密,这家伙肯定是不安人看太多了,,1级评论,6,0,2023-03-17 16:42:42
满嘴芝士的瞌睡虫,保密,虐杀生物的，我觉得都有心理问题,,1级评论,6,0,2023-03-17 11:36:51
冰爆朋克,男,我本来以为不就动物吗？直到我看了外国一虐猫的，虐杀成瘾后犯杀人罪，才意识到问题的严重性,,1级评论,6,0,2023-03-17 09:05:37
gamemode-V,男,虽然别人打他不道德 但是很爽,,1级评论,6,0,2023-03-16 21:01:59
个屎忽好痕阿,保密,收猫,,1级评论,5,0,2023-03-16 20:19:21
薄薄膜膜,保密,后悔点开这个视频了,,1级评论,6,0,2023-03-16 16:37:17
呆呆好好看,保密,模范出租车——苏州分车[脱单doge],,1级评论,5,0,2023-03-16 10:12:59
罪愆如山,男,好,,1级评论,6,0,2023-03-16 09:35:41
极歹戋,保密,(°∀°)ﾉ,,1级评论,6,0,2023-03-16 08:22:57
吉赛斯,男,不合法但是正义,,1级评论,6,0,2023-03-16 08:10:34
孤独的狼木,保密,真不错,,1级评论,5,0,2023-03-16 08:01:52
XS杨哥卍,男,正道的光,,1级评论,5,0,2023-03-15 11:55:27
账号已注销,保密,哪里虐人了，动手打它的不是他自己吗,,1级评论,0,0,2023-03-15 05:14:40
吸易鼠,保密,虐猫的人也想虐人只是有法律管着而且又没能力又怂，只能去欺负比他弱小的东西,,1级评论,5,0,2023-03-14 23:49:05
有雨南山,保密,现在的人竟然以是否违法来评判虐猫事件，道德水准已经这么低了吗？,,1级评论,4,0,2023-03-14 21:34:09
猫尾小姐呀,保密,又来点赞这几位大英雄。,,1级评论,6,0,2023-03-14 20:39:03
皮卡秋酷mirio,男,为什么要给他打码呢[生气],,1级评论,6,0,2023-03-14 12:30:49
Jeff-san,保密,就是怕你呀,皮卡秋酷mirio,2级评论,6,0,2023-03-15 07:31:26
一个侥幸的存在,男,虐猫者和虐人者,,1级评论,6,0,2023-03-14 01:11:22
海砧鱼尔,保密,人类的恶,,1级评论,6,0,2023-03-14 00:21:29
小诸神云中龙,男,这心理bt的，人道毁灭吧，说不定哪天就虐人了,,1级评论,6,0,2023-03-13 02:38:36
将爱深藏,男,就是饭吃多了，生活太好了。[辣眼睛],,1级评论,5,0,2023-03-12 22:24:04
Z_solt,男,一方是有道德问题，另一方是有道德与法律问题，这不好评，只能说我更怕有道德与法律问题的那边,,1级评论,6,0,2023-03-12 14:25:20
左折禁止,男,很好判啊，法律是道德的底线，犯法的人道德肯定比没犯法的低啊,Z_solt,2级评论,6,0,2023-03-15 16:29:09
荷荷我笑了,女,虐待的弄死动物，那就是纯心理变态了，会遭报应的,,1级评论,6,0,2023-03-12 13:09:30
艾路迪克-侃侃沃德,男,这些都是真爱猫之人,,1级评论,6,0,2023-03-12 08:19:15
伤雾雨,保密,这虐猫的该收拾，但不是这种收拾,,1级评论,6,0,2023-03-12 03:28:38
京都的白泽,男,"可以杀，不能虐杀。
虐杀纯粹是为了满足自己的阴暗心理",,1级评论,6,0,2023-03-12 01:59:43
修仙寂寞如雪,保密,让它感受下[tv_doge],,1级评论,5,0,2023-03-11 23:50:09
三生补,保密,这种人可怕啊，还会自己扇自己。不带一丝感情，完全没有羞愧,,1级评论,6,0,2023-03-11 22:42:48
布兰特不想睡大街,女,希望男孩能够走法律程序维护自己的人身安全,,1级评论,5,0,2023-03-11 21:35:26
早晨的星空亮瞎眼,男,呵呵,,1级评论,6,0,2023-03-11 21:14:21
浪浪山方小墨,男,恶人自有恶人磨,,1级评论,5,0,2023-03-11 20:53:25
小肥啾日记,保密,人之初，性本恶，没有约束就会导致各种生物被虐杀，从苍蝇蚊子蟑螂，到猫狗猴子，最后乃至人及外星人[doge],,1级评论,6,0,2023-03-11 17:25:19
mahuu,保密,一个是道德问题，一个人犯法。同情归同情，行动前还得多考量,,1级评论,6,0,2023-03-11 14:29:21
婧妹子婧,女,他自己也处于被伤害的处境吧，通过传递伤害来疗愈自己。弱势群体找更弱势的群体下手，社达的社会真的是地狱,,1级评论,5,0,2023-03-11 03:41:11
京都的白泽,男,"其实也可以通过保护别人来治愈自己曾经受过的伤，比如我曾经初中被校园欺凌，但是我现在上了大学直接一拳一个校园臭虫。
只是因为他懦弱不敢挥拳痛击比他强的人，所以只能把阴暗面发泄在更弱者身上",婧妹子婧,2级评论,6,0,2023-03-12 02:03:07
我玩垣神怎么你了,保密,真的能不能把这种（)给分了，把这种东西杀了扔进旱厕也是便宜他了🙂,,1级评论,6,0,2023-03-10 22:45:37
乱七八糟炒饭后援会,男,问个问题，A天天对B竖中指挑衅，B忍无可忍把A打了，是不是B做错了？,,1级评论,5,0,2023-03-10 22:12:29
一剑凌尘世,男,虐杀肯定是心理变态的，但这个事怎么界定？以前这类人有专门的群，专门的产业链。世界大了什么人没有，例子一举一大把，有的人都瞧不起人，更不会可怜其他动物，只要这事没有具体的法律约束，就没办法，这就和战争不屠老百姓一样，小日本不一样干出丧尽天良的事，有些人骨子里就没有共情能力，你们谴责有个毛用，别怪我说话难听，少看，少关注，只能这样。,,1级评论,6,0,2023-03-10 20:38:03
