用户昵称,性别,评论内容,被回复用户,评论层级,用户当前等级,点赞数量,回复时间
勇者大人在哪儿呢,男,这人 很可怕。希望生活在他旁边的人早点意识到 这人是个变态。远离他。,,1级评论,6,0,2021-10-27 21:33:38
历矢第壹人,保密,希望出台相关动物保护法[热词系列_保护],,1级评论,5,0,2021-10-27 21:27:32
夜奔kkk,保密,立法，立法，立法,,1级评论,6,0,2021-10-27 21:23:33
Praise_Aha,女,@辰月Chaya,,1级评论,5,0,2021-10-27 21:16:40
落英之际花未开,保密,"如果是一只凶残的上来就啃腿挠人啃完就跑的猫，有的人不喜欢猫踢了一脚，这种流浪猫窜的很快不会被抓到，因为被抓伤咬伤而反击的人也不能过度的说是什么巨大的错误
普通的在路上走的猫被抓到虐杀，那个人就是变态，如果有悔改的意愿改了或许还有救，虽然我第一反应这种人也该下地狱
可是这只猫呢？这个变态他把猫猫叫过来抚摸猫猫让猫猫放松之后突然就这样？？这是怎么下得去手的？？？",,1级评论,6,0,2021-10-27 21:03:50
她说缝上也不给我丿,男,小猫： 好狠の人类,,1级评论,6,0,2021-10-27 20:59:54
豪华芒果捞,保密,别对野猫太好，会让它们放松警惕,,1级评论,6,0,2021-10-27 20:58:37
Youseebiggirll,保密,现在就把猫弄死，下一步是不是就要开始刀战了,,1级评论,5,0,2021-10-27 20:53:45
草鱼刀习习,保密,人面兽心的家伙,,1级评论,5,0,2021-10-27 20:54:04
文宇今天吃哈姆,保密,我倒不是什么动物保护者，但我看到这个视频表示大受震撼，这个男的到底在想啥(⊙o⊙)？,,1级评论,6,0,2021-10-27 20:49:08
账号已注销,保密,败类。,,1级评论,0,0,2021-10-27 20:36:08
可颂水母,保密,它还主动过来求撸 [大哭][大哭][大哭][大哭],,1级评论,6,0,2021-10-27 20:34:20
rainAsnow,男,能不能把电话号码发出来 我想会会这个人,,1级评论,6,0,2021-10-27 20:34:23
godblessjs,保密,因果,,1级评论,6,0,2021-10-27 20:25:16
推銷老臉の士織,男,其实我也“虐过猫”，我家附近经常出现流浪猫和老鼠，有一次回到家附近看到一只小老鼠，看到我过来还不快跑，我残（shuang）忍（kuai）的把小老鼠踩成了老鼠饼，之后还埋了起来，事后一想，我真残忍，周围的猫猫没了这份口粮又得饿肚子了[doge],,1级评论,6,0,2021-10-27 20:24:27
十二月岚v5,保密,犯罪预备役,,1级评论,6,0,2021-10-27 20:22:00
折纸的小乖,保密,好家伙我家里也养了一只流浪猫想到他这么对待一只无辜的小猫我就觉得好残忍好恐怖,,1级评论,5,0,2021-10-27 20:19:12
路过的格拉默铁骑流萤,保密,丧心病狂[无语],,1级评论,6,0,2021-10-27 20:15:48
账号已注销,保密,来感恩啊！小猫成功感受到了温暖，来啊！,,1级评论,0,0,2021-10-27 20:14:47
账号已注销,保密,已被开除，永不录取,,1级评论,0,0,2021-10-27 20:10:36
啷个哩个啷胖,保密,只想求后续[生气]如此歹毒之人，就是个坏种啊,,1级评论,4,0,2021-10-27 20:09:27
猫猫呆王,保密,看着太心疼了,,1级评论,6,0,2021-10-27 20:08:30
去年买的_电视吧,男,小猫那么可爱还主动过来蹭蹭，怎么下得去手的,,1级评论,5,0,2021-10-27 20:06:47
我与青山皆过客-,保密,唉，自己收养流浪猫的人真看不得这视频，太让人害怕了,,1级评论,6,0,2021-10-27 20:02:48
第二颗纽扣缠绵,保密,虐猫属于杀人前的练手,,1级评论,5,0,2021-10-27 20:02:06
小野爱吃鱼,保密,看了和猫住化缘的救猫视频，再看看这个，人的光明和阴暗面对比太强烈了,,1级评论,5,0,2021-10-27 20:02:20
曦夏_YX,男,除了不适，更多的是疑惑。,,1级评论,5,0,2021-10-27 19:59:26
梧桐落叶灬,保密,虐杀猫后就到人了，想想都可怕,,1级评论,6,0,2021-10-27 19:56:56
强风吹吹拂,保密,尼玛我真想真想。。。。唉[哭泣],,1级评论,5,0,2021-10-27 19:54:15
6级舔狗,男,琼尼沃克,,1级评论,6,0,2021-10-27 19:54:10
中二病会传染,男,[tv_难过]这只猫好乖，我也养猫。知道这只猫陌生人叫叫就过来，肯定是周围对它很好才会不设防被。好难过，害怕我的猫溜达的时候碰到这种人,,1级评论,5,0,2021-10-27 19:52:41
食不食柠檬子,女,🤮🤮🤮,,1级评论,6,0,2021-10-27 19:49:18
矢泽nico,男,什么时候才出台保护小动物的法律！,,1级评论,6,0,2021-10-27 19:45:32
一只嘟嘟熊啦啦,女,小猫还活着吗,,1级评论,5,0,2021-10-27 19:42:51
无尽熵增的一里,男,死了,一只嘟嘟熊啦啦,2级评论,6,0,2021-10-27 20:19:10
SectumsempraA,男,话不多说，严查美团,,1级评论,6,0,2021-10-27 19:34:44
屑嘤不系樱,男,有病就去看医生,,1级评论,6,0,2021-10-27 19:32:59
愉悦的非酋,保密,虐待哺乳动物已经是心理变态了，一般都是变态杀人犯了的雏形,,1级评论,6,0,2021-10-27 19:28:27
愉悦的非酋,保密,不用翻了，这里没有同情这个男人的,,1级评论,6,0,2021-10-27 19:27:18
账号已注销,保密,有很多 都是之前的了,愉悦的非酋,2级评论,0,0,2021-10-28 12:12:04
奇怪der名字增加了,保密,猫猫[大哭][大哭][大哭],,1级评论,6,0,2021-10-27 19:25:41
rainAsnow,男,人渣,,1级评论,6,0,2021-10-27 19:22:23
绿色战队钛帽人,保密,流星锤  大力金刚脚了属于是[翻白眼],,1级评论,5,0,2021-10-27 19:20:20
三歪h,男,我心好痛,,1级评论,6,0,2021-10-27 19:15:56
周五水瓶座,女,变态,,1级评论,5,0,2021-10-27 19:15:53
乡下G叔叔,保密,草，严惩！！！,,1级评论,6,0,2021-10-27 19:15:16
不做人啦啦啦啦,男,这人做事确实过激，但翻到某些祝愿他去s的言论，我想对你们说一句，“抱歉，他人的生命不是你敲输入法决定的，OK？”[tv_抠鼻],,1级评论,5,0,2021-10-27 19:12:43
后现代赛博牛马,保密,随便伤害无辜小动物,,1级评论,6,0,2021-10-27 19:09:16
伞鸽酱,女,等一个后续,,1级评论,6,0,2021-10-27 19:07:29
__Tainsoil,保密,所以说不要随便喂野猫,,1级评论,6,0,2021-10-27 18:43:47
玄猫二花,男,@饿了么 不管管？,,1级评论,6,0,2021-10-27 18:37:35
茨威格今晚吃什么,男,一切罪恶的根源都是紫奔,玄猫二花,2级评论,6,0,2021-10-27 21:54:27
茨威格今晚吃什么,男,他压力太大，导致他不得不找别的东西发泄。,玄猫二花,2级评论,6,0,2021-10-27 21:54:16
ExousiaRepair,保密,……这人人性泯灭了吗？……,,1级评论,6,0,2021-10-27 18:37:01
塔塔的小虎,保密,猫惹你了？？？,,1级评论,6,0,2021-10-27 18:24:49
yaxilo,保密,他是不是有心理障碍,,1级评论,6,0,2021-10-27 18:21:43
沐清语兮安,保密,怪不得只能去送外卖,,1级评论,6,0,2021-10-27 18:16:28
腐殖者,保密,哎，最近点了一份外卖，因为态度很差，他自己听错然后对我骂骂咧咧的，我气不过就差评了，这几天都害怕被上门报复,,1级评论,6,0,2021-10-27 18:10:15
项之浅,保密,关我啥事给我推这个变态的视频。,,1级评论,5,0,2021-10-27 18:08:38
自由自在の云,男,心理有暴力倾向，先杀动物，熟练后然后杀人。啧啧，这不抓起来做个几个月吗。让他感受下监狱里的温暖[doge],,1级评论,6,0,2021-10-27 18:07:02
音色腻,保密,气死我了,,1级评论,6,0,2021-10-27 18:07:02
博鸭没有作业写,男,我想给他这样摔死,,1级评论,6,0,2021-10-27 18:05:41
芝士鸭脖zZ,男,这个拍视频的就正好拍到一个爱虐猫的变态？,,1级评论,6,0,2021-10-27 17:59:44
碗儿破嘞,保密,这有点像监控摄像头的，手机的不会是这样,芝士鸭脖zZ,2级评论,5,1,2021-10-27 18:03:22
我真的好想知道b站的昵称最长可以达到多少字,女,我们应该专门制订个《流浪猫狗保护法》，,,1级评论,6,0,2021-10-27 18:00:15
lsh0w_speed,男,让我轮他,,1级评论,6,0,2021-10-27 17:55:14
人二青争,保密,这不是人，是动物,,1级评论,6,0,2021-10-27 17:55:03
账号已注销,保密,也不行,人二青争,2级评论,0,0,2021-10-28 09:11:48
蜜蜂还是知了,保密,尊重生命是底线,,1级评论,5,0,2021-10-27 17:54:53
矢合行,保密,没有法律的话，这类人会把人间变成地狱,,1级评论,5,0,2021-10-27 17:53:34
SPARTA-YSKM,男,我去虽然我小时候很后悔一直空中带猫咪玩托马斯回旋 搞得猫咪看见我就怕 但这个也雀氏太狠了,,1级评论,6,0,2021-10-27 17:52:10
君自取之,保密,给我一把🔪，想捅死他,,1级评论,6,0,2021-10-27 17:45:26
是椰子不是胡萝卜,保密,我的天呐，看的我好难过[大哭][大哭][大哭]猫猫还有没有活着呀[大哭][大哭][大哭],,1级评论,4,0,2021-10-27 17:42:18
炸鸡瘾患者,男,这人脑出问题了吧。。。。。话说大脑好像有个对冲反应，看到可爱的东西会产生摧毁的心里，是大脑怕你被萌物魅惑（比如遇到危险反而感到刺激）。。。他是对冲反应一直停留一直上升了？,,1级评论,6,0,2021-10-27 17:42:26
阿杰4725井5424,男,难得做一回人，就不当人了？我真想问问它，柠檬什么时候熟？,,1级评论,5,0,2021-10-27 17:37:50
长门秀,男,和这种人做朋友都不敢后背对着他，正面都得离开5米，还敢接他手里的外卖？,,1级评论,6,0,2021-10-27 17:37:24
黒雪公主,保密,猫猫明明那么可爱[蛆音娘_哭泣][蛆音娘_哭泣][蛆音娘_哭泣],,1级评论,6,0,2021-10-27 17:33:02
可可牛奶miu丶,保密,咪咪,,1级评论,6,0,2021-10-27 17:32:45
巴蜀玩具厂招ceo,保密,太可怕了，非常变态,,1级评论,5,0,2021-10-27 17:28:51
这要命的风,保密,虐杀=心理变态。。。,,1级评论,5,0,2021-10-27 17:28:36
清恋的孔雀石,男,尊重人类才是底线,,1级评论,6,0,2021-10-27 17:27:12
画游神猫,男,魔鬼的外衣是最具有吸引力的，无论是对人还是对其他。这也就是为啥渣男有泡不完的妹子,,1级评论,6,0,2021-10-27 17:25:53
ニ兎,保密,血压上来了,,1级评论,6,0,2021-10-27 17:14:24
我买新衣服了,男,害怕他杀人吗？放心他安全得很 他不会伤害任何人 因为他不敢 他孬到了极点 懂我的意思吗,,1级评论,5,0,2021-10-27 17:11:47
叶七七七二十一,女,看得我难受，，全身鸡皮疙瘩还揪心,,1级评论,6,0,2021-10-27 17:06:50
方无功积德才无己卖萌,保密,我女朋友和我分手了 对我的狗还是很好 还发了视频。。,,1级评论,6,0,2021-10-27 17:04:33
老夫聊发少年狂2000,保密,吐了,,1级评论,6,0,2021-10-27 17:02:18
8100_1,女,真不是人能干出的事,,1级评论,6,0,2021-10-27 16:59:23
火凤凰亚伦,保密,我认识的想把来我家找吃的猫给杀了！猫偷吃了刚买的一条鱼，我也很生气）！我不忍心看到他杀猫，我说你要弄死它就别当我的面弄死！我忍受不了！结果猫还是死了，因为那猫偷吃了老鼠药！哎，愿它下辈子投个好胎吧！这只猫我发布的视频能看到！就是不清楚！,,1级评论,6,0,2021-10-27 16:57:28
账号已注销,保密,作为家里有两只小猫的养猫人，看到这种贵物真是想给他一拳，恶心[向晚_好可怕][向晚_好可怕][向晚_好可怕][向晚_好可怕],,1级评论,0,0,2021-10-27 16:53:41
账号已注销,保密,今天残忍杀猫，明天呢？我害怕这样的骑手,,1级评论,0,0,2021-10-27 16:53:02
Ash-bababa,保密,好恐怖，看到他抓起猫的一瞬间还是不敢看了，希望严惩恶人,,1级评论,6,0,2021-10-27 16:55:02
蛋黄肉松糕,女,那可是一条命啊，怎么能[哭泣],,1级评论,6,0,2021-10-27 16:49:06
Nebula星云Energy,男,隔着屏幕，少有的让我如此愤怒的视频🤬,,1级评论,6,0,2021-10-27 16:47:22
喵子捞鱼,保密,差点窒息了[灵魂出窍],,1级评论,6,0,2021-10-27 16:46:44
扎不多德勒0_O,男,所以猫怎么样了啊,,1级评论,5,0,2021-10-27 16:43:43
咖啡吥加糖,男,这种是变态啊,,1级评论,6,0,2021-10-27 16:43:37
跃马入长安,男,"今天敢杀猫，明天就敢杀人，后天就敢毁灭世界。
所以要阻止世界毁灭，就要减少杀人犯，而减少杀人犯的有效做法就是重拳打击虐猫杀猫的人！",,1级评论,6,0,2021-10-27 16:44:01
青泷_,保密,好血腥[辣眼睛],,1级评论,6,0,2021-10-27 16:40:13
一小只海狮,男,我直接暂停了，没敢看到他摔猫，这你嘛纯纯的啥鼻,,1级评论,6,0,2021-10-27 16:37:20
杰术在这,男,看到猫猫被摔的那一刻，我就暂停不敢看了[无语],,1级评论,5,0,2021-10-27 16:31:50
萌小喵tina,保密,怎么到现在都没有保护动物的法规?遇到这人真想把他家都杀了，不配做人也不配被保护,,1级评论,5,0,2021-10-27 16:31:21
ceaniy,男,可怜死了，这么可爱的小猫，咋能忍心下手呢？,,1级评论,5,0,2021-10-27 16:29:51
萌小喵tina,保密,可以把这个人的详细信息公布一下么？这个smgr,,1级评论,5,0,2021-10-27 16:29:54
点解呀,男,恐怖😱,,1级评论,4,0,2021-10-27 16:27:51
苦力怕的眼泪,保密,动保法任重道远！！！,,1级评论,5,0,2021-10-27 16:27:05
爱笑的源宝,男,这人有预谋的，带着头盔,,1级评论,6,0,2021-10-27 16:26:59
雲之海天,保密,现在它连工作也没了，真不敢想它以后会干出什么事情来[囧],,1级评论,6,0,2021-10-27 16:24:47
TITITI50TI,男,看了就很来气,,1级评论,6,0,2021-10-27 16:24:44
账号已注销,保密,这是个变态，建议关起来驯化，调查！,,1级评论,0,0,2021-10-27 16:20:23
可爱深深了,女,不敢看，所以没看，我只能发个评论，毕竟不用看我也想得出来，怎么说呢，人啊有些事情不能做，这种事情很吓人，这种事情做惯了的话，暴力行为可能会一步步突破底线，底线是一点点被打破的，心情再不好大家还是不要干这种事情，伤人伤己,,1级评论,6,0,2021-10-27 16:19:18
i萝殿の青銅姐姐欸,男,喜欢虐待甚至虐杀的人格，雀食不太正常，猫好歹也是人的宠物，罪不至死,,1级评论,6,0,2021-10-27 16:17:12
苍白纸人,保密,这不拘留他？？？,,1级评论,6,0,2021-10-27 16:15:54
账号已注销,保密,国内没有虐待小动物相关的法律……,苍白纸人,2级评论,0,0,2021-10-27 16:33:32
锅中咸鱼,保密,这玩意儿已经心理变态了 能收容就收容了吧 保不齐哪天出个变态杀人魔什么的[辣眼睛],,1级评论,6,0,2021-10-27 16:15:27
佳人人爱,保密,社会的定时炸弹,,1级评论,6,0,2021-10-27 16:14:20
夕夕树洞塔罗,女,看得我血压高，气死我了,,1级评论,6,0,2021-10-27 16:16:26
玖Nine_M,保密,你可以不喜欢猫 但是不要虐杀它呀,,1级评论,6,0,2021-10-27 16:10:08
初玖想白,保密,就是个心理变态，如果不是现在监控和网络发达了，不然这个人就会发展成杀人了,,1级评论,6,0,2021-10-27 16:10:04
账号已注销,保密,猫保狗保协会,,1级评论,0,0,2021-10-27 16:11:25
奇迹非星空宽广,男,有点心理变态吧。,,1级评论,6,0,2021-10-27 16:07:59
国内知名嫖客,男,心理变态,,1级评论,6,0,2021-10-27 16:08:12
米4444达桑,男,天生万物以养人,,1级评论,6,0,2021-10-27 16:06:14
我爱步尚雪,男,这种人不应该关到精神病院里吗？简直丧心病狂啊！！！禽兽不如！！！,,1级评论,6,0,2021-10-27 16:04:43
汪汪么么呆,男,00:23就不敢看了，被恶心到了。[无语],,1级评论,6,0,2021-10-27 16:03:28
谁拿我笔了,男,这种行为是很反人类的，人类之所以是人，是因为人有感情，有道德，有底线。这种虐待行为真的无法理解，杠精别来问我吃不吃肉，我吃，但我不会虐杀动物，我吃肉是为了生存。为了泄愤或者取乐而去虐杀动物，就别叫人了！人身为地球高级生命，站在食物链顶端，更应该懂得尊重和敬畏生命，因为每一个生命都是独一无二的奇迹，这种变态行为，现在只针对动物，不被制裁迟早会把手伸向儿童,,1级评论,6,0,2021-10-27 16:02:03
